,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags,osm_nodes,poi_distance,poi_new
62,383,2,ATM BATTHYÁNY HÉV,31,1011,Budapest,Batthyány tér HÉV megálló,,,POINT (47.50595 19.03895),"Batthyány tér HÉV megálló , 1011 Budapest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,2022-06-01 13:18:50.090135+00:00,,,47.50595,19.03895,2,CIB Bank ATM,atm,"{'operator': 'CIB Bank Zrt.', 'ref:vatin': 'HU10136915', 'brand': 'CIB Bank', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'ref:vatin:hu': '10136915-4-44', 'brand:wikipedia': 'hu:CIB Bank', 'amenity': 'atm', 'brand:wikidata': 'Q839566', 'bic': 'CIBHHUHB', 'ref:HU:company': '01 10 041004'}",https://www.cib.hu,hucibatm,(cib bank atm|cib atm),(raiffeisen|otp|k&h|budapest),False,False,50.0,30.0,10.0,,,,,2022-06-08 15:28:46.243493,,,,True
63,395,2,ATM LÖVŐHÁZ UTCA,40,1024,Budapest,Lövőház u.,7-9,,POINT (47.50884 19.026079),"Lövőház u. 7-9, 1024 Budapest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,2022-06-01 13:18:50.090135+00:00,,,47.50884,19.026079,2,CIB Bank ATM,atm,"{'operator': 'CIB Bank Zrt.', 'ref:vatin': 'HU10136915', 'brand': 'CIB Bank', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'ref:vatin:hu': '10136915-4-44', 'brand:wikipedia': 'hu:CIB Bank', 'amenity': 'atm', 'brand:wikidata': 'Q839566', 'bic': 'CIBHHUHB', 'ref:HU:company': '01 10 041004'}",https://www.cib.hu,hucibatm,(cib bank atm|cib atm),(raiffeisen|otp|k&h|budapest),False,False,50.0,30.0,10.0,,,,,2022-06-08 15:28:46.243493,,,,True
64,392,2,ATM FÉNYES ELEK,40,1024,Budapest,Petrezselyem u.,2-8,,POINT (47.5112 19.02972),"Petrezselyem u. 2-8, 1024 Budapest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,2022-06-01 13:18:50.090135+00:00,,,47.5112,19.02972,2,CIB Bank ATM,atm,"{'operator': 'CIB Bank Zrt.', 'ref:vatin': 'HU10136915', 'brand': 'CIB Bank', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'ref:vatin:hu': '10136915-4-44', 'brand:wikipedia': 'hu:CIB Bank', 'amenity': 'atm', 'brand:wikidata': 'Q839566', 'bic': 'CIBHHUHB', 'ref:HU:company': '01 10 041004'}",https://www.cib.hu,hucibatm,(cib bank atm|cib atm),(raiffeisen|otp|k&h|budapest),False,False,50.0,30.0,10.0,,,,,2022-06-08 15:28:46.243493,,,,True
65,410,2,ATM RÓZSAKERT,42,1026,Budapest,Gábor Áron utca,74-78,,POINT (47.52219 19.01489),"Gábor Áron u. ; Rózsakert Üzletház 74-78, 1026 Budapest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,2022-06-01 13:18:50.090135+00:00,,,47.52219,19.01489,2,CIB Bank ATM,atm,"{'operator': 'CIB Bank Zrt.', 'ref:vatin': 'HU10136915', 'brand': 'CIB Bank', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'ref:vatin:hu': '10136915-4-44', 'brand:wikipedia': 'hu:CIB Bank', 'amenity': 'atm', 'brand:wikidata': 'Q839566', 'bic': 'CIBHHUHB', 'ref:HU:company': '01 10 041004'}",https://www.cib.hu,hucibatm,(cib bank atm|cib atm),(raiffeisen|otp|k&h|budapest),False,False,50.0,30.0,10.0,8197215643,OSM_object_type.node,3,0,2021-12-20 07:44:28.000000,"{'ref:vatin:hu': '10136915-4-44', 'ref:vatin': 'HU10136915', 'brand': 'CIB Bank', 'branch': 'ATM RÓZSAKERT BEJÁRAT', 'addr:street': 'Gábor Áron utca', 'addr:postcode': '1026', 'fixme': 'verify import', 'addr:city': 'Budapest', 'ref:HU:company': '01 10 041004', 'addr:housenumber': '74-78', 'name': 'CIB Bank ATM', 'operator': 'CIB Bank Zrt.', 'source:www.cib.hu:date': '2020-12-05', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'brand:wikipedia': 'hu:CIB Bank', 'brand:wikidata': 'Q839566', 'contact:website': 'https://www.cib.hu', 'bic': 'CIBHHUHB', 'amenity': 'atm'}",,0.0,False
66,408,2,ATM RÓZSAKERT INTERSPAR,43,1026,Budapest,Gábor Áron utca,74-78,,POINT (47.52219 19.01491),"Gábor Áron u.; Rózsakert Üzletház 74-78, 1027 Budapest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,2022-06-01 13:18:50.090135+00:00,,,47.52219,19.01491,2,CIB Bank ATM,atm,"{'operator': 'CIB Bank Zrt.', 'ref:vatin': 'HU10136915', 'brand': 'CIB Bank', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'ref:vatin:hu': '10136915-4-44', 'brand:wikipedia': 'hu:CIB Bank', 'amenity': 'atm', 'brand:wikidata': 'Q839566', 'bic': 'CIBHHUHB', 'ref:HU:company': '01 10 041004'}",https://www.cib.hu,hucibatm,(cib bank atm|cib atm),(raiffeisen|otp|k&h|budapest),False,False,50.0,30.0,10.0,8197215642,OSM_object_type.node,3,0,2021-12-20 07:44:28.000000,"{'ref:vatin:hu': '10136915-4-44', 'ref:vatin': 'HU10136915', 'brand': 'CIB Bank', 'branch': 'ATM RÓZSAKERT SPAR', 'addr:street': 'Gábor Áron utca', 'addr:postcode': '1026', 'fixme': 'verify import', 'addr:city': 'Budapest', 'ref:HU:company': '01 10 041004', 'addr:housenumber': '74-78', 'name': 'CIB Bank ATM', 'operator': 'CIB Bank Zrt.', 'source:www.cib.hu:date': '2020-12-05', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'brand:wikipedia': 'hu:CIB Bank', 'brand:wikidata': 'Q839566', 'contact:website': 'https://www.cib.hu', 'bic': 'CIBHHUHB', 'amenity': 'atm'}",,0.0,False
67,385,2,ATM MEDVE FOLDSZ.1,43,1027,Budapest,Medve utca,4-14,,POINT (47.50798 19.03561),"Medve u. 4-14, 1027 Budapest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,2022-06-01 13:18:50.090135+00:00,,,47.50798,19.03561,2,CIB Bank ATM,atm,"{'operator': 'CIB Bank Zrt.', 'ref:vatin': 'HU10136915', 'brand': 'CIB Bank', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'ref:vatin:hu': '10136915-4-44', 'brand:wikipedia': 'hu:CIB Bank', 'amenity': 'atm', 'brand:wikidata': 'Q839566', 'bic': 'CIBHHUHB', 'ref:HU:company': '01 10 041004'}",https://www.cib.hu,hucibatm,(cib bank atm|cib atm),(raiffeisen|otp|k&h|budapest),False,False,50.0,30.0,10.0,8197215641,OSM_object_type.node,4,0,2021-12-20 07:44:28.000000,"{'ref:vatin:hu': '10136915-4-44', 'ref:vatin': 'HU10136915', 'brand': 'CIB Bank', 'branch': 'ATM MEDVE FOLDSZ.2', 'addr:street': 'Medve utca', 'addr:postcode': '1027', 'fixme': 'verify import', 'addr:city': 'Budapest', 'ref:HU:company': '01 10 041004', 'addr:housenumber': '4-14', 'name': 'CIB Bank ATM', 'operator': 'CIB Bank Zrt.', 'source:www.cib.hu:date': '2020-12-05', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'brand:wikipedia': 'hu:CIB Bank', 'brand:wikidata': 'Q839566', 'contact:website': 'https://www.cib.hu', 'bic': 'CIBHHUHB', 'amenity': 'atm'}",,0.0,False
68,387,2,ATM MEDVE FOLDSZ.2,43,1027,Budapest,Medve utca,4-14,,POINT (47.50798 19.03561),"Medve u. 4-14, 1027 Budapest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,2022-06-01 13:18:50.090135+00:00,,,47.50798,19.03561,2,CIB Bank ATM,atm,"{'operator': 'CIB Bank Zrt.', 'ref:vatin': 'HU10136915', 'brand': 'CIB Bank', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'ref:vatin:hu': '10136915-4-44', 'brand:wikipedia': 'hu:CIB Bank', 'amenity': 'atm', 'brand:wikidata': 'Q839566', 'bic': 'CIBHHUHB', 'ref:HU:company': '01 10 041004'}",https://www.cib.hu,hucibatm,(cib bank atm|cib atm),(raiffeisen|otp|k&h|budapest),False,False,50.0,30.0,10.0,8197215641,OSM_object_type.node,4,0,2021-12-20 07:44:28.000000,"{'ref:vatin:hu': '10136915-4-44', 'ref:vatin': 'HU10136915', 'brand': 'CIB Bank', 'branch': 'ATM MEDVE FOLDSZ.2', 'addr:street': 'Medve utca', 'addr:postcode': '1027', 'fixme': 'verify import', 'addr:city': 'Budapest', 'ref:HU:company': '01 10 041004', 'addr:housenumber': '4-14', 'name': 'CIB Bank ATM', 'operator': 'CIB Bank Zrt.', 'source:www.cib.hu:date': '2020-12-05', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'brand:wikipedia': 'hu:CIB Bank', 'brand:wikidata': 'Q839566', 'contact:website': 'https://www.cib.hu', 'bic': 'CIBHHUHB', 'amenity': 'atm'}",,0.0,False
69,424,2,ATM TESCO BÉCSI ÚT,47,1037,Budapest,Bécsi út,258,,POINT (47.56195 19.02374),"Bécsi út 258, 1032 Budapest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,2022-06-01 13:18:50.090135+00:00,,,47.56195,19.02374,2,CIB Bank ATM,atm,"{'operator': 'CIB Bank Zrt.', 'ref:vatin': 'HU10136915', 'brand': 'CIB Bank', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'ref:vatin:hu': '10136915-4-44', 'brand:wikipedia': 'hu:CIB Bank', 'amenity': 'atm', 'brand:wikidata': 'Q839566', 'bic': 'CIBHHUHB', 'ref:HU:company': '01 10 041004'}",https://www.cib.hu,hucibatm,(cib bank atm|cib atm),(raiffeisen|otp|k&h|budapest),False,False,50.0,30.0,10.0,,,,,2022-06-08 15:28:46.243493,,,,True
70,397,2,ATM FLÓRIÁN 2,48,1035,Budapest,Flórián tér; Flórián Üzletközpont / bejáratnál,6-9,,POINT (47.54193 19.03975),"Flórián tér; Flórián Üzletközpont / bejáratnál 6-9, 1033 Budapest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,2022-06-01 13:18:50.090135+00:00,,,47.54193,19.03975,2,CIB Bank ATM,atm,"{'operator': 'CIB Bank Zrt.', 'ref:vatin': 'HU10136915', 'brand': 'CIB Bank', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'ref:vatin:hu': '10136915-4-44', 'brand:wikipedia': 'hu:CIB Bank', 'amenity': 'atm', 'brand:wikidata': 'Q839566', 'bic': 'CIBHHUHB', 'ref:HU:company': '01 10 041004'}",https://www.cib.hu,hucibatm,(cib bank atm|cib atm),(raiffeisen|otp|k&h|budapest),False,False,50.0,30.0,10.0,,,,,2022-06-08 15:28:46.243493,,,,True
71,399,2,ATM FLÓRIÁN TÉR,48,1035,Budapest,Flórián tér.; Flórián Üzletközpont / fiók előtti,6-9,,POINT (47.54193 19.03975),"Flórián tér.; Flórián Üzletközpont / fiók előtti 6-9, 1033 Budapest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,2022-06-01 13:18:50.090135+00:00,,,47.54193,19.03975,2,CIB Bank ATM,atm,"{'operator': 'CIB Bank Zrt.', 'ref:vatin': 'HU10136915', 'brand': 'CIB Bank', 'operator:addr': '1027 Budapest, Medve u 4-14.', 'ref:vatin:hu': '10136915-4-44', 'brand:wikipedia': 'hu:CIB Bank', 'amenity': 'atm', 'brand:wikidata': 'Q839566', 'bic': 'CIBHHUHB', 'ref:HU:company': '01 10 041004'}",https://www.cib.hu,hucibatm,(cib bank atm|cib atm),(raiffeisen|otp|k&h|budapest),False,False,50.0,30.0,10.0,,,,,2022-06-08 15:28:46.243493,,,,True
