,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags,osm_nodes,poi_distance,poi_new
1986,2250,10,Príma Élelmiszer Áruház - Déli,33,1013,Budapest,Krisztina körút,37,,POINT (47.49998 19.02585),Krisztina krt. 37.,,,,,,,,,,,,,,,,,+36 1 489 0320,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,,,,,,,,,,,,,,,,,False,Mo-Su 06:00-21:00; PH off,2022-06-01 13:19:03.140745+00:00,,,47.4990056,19.0258619,10,Príma,shop,"{'payment:mastercard_contactless': 'yes', 'payment:visa_electron': 'yes', 'payment:visa': 'yes', 'brand': 'Príma', 'payment:maestro': 'yes', 'shop': 'convenience', 'payment:mastercard': 'yes', 'payment:cash': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:contactless': 'yes'}",https://www.prima.hu,huprimacon,(príma abc|prima abc|príma|prima),,True,False,2000.0,200.0,23.0,412953472,OSM_object_type.node,11,0,2021-08-05 13:02:53.000000,"{'name': 'Príma', 'official_name': 'Príma Élelmiszer Áruház - Déli', 'wheelchair': 'yes', 'addr:street': 'Krisztina körút', 'shop': 'supermarket', 'addr:housenumber': '37', 'name:fa': 'پریما', 'is_in': 'Déli pályaudvar', 'addr:postcode': '1013', 'addr:city': 'Budapest', 'opening_hours': 'Mo-Su 06:00-21:00'}",,0,False
1987,2291,10,Príma Élelmiszer Áruház - Lövőház,40,1024,Budapest,Lövőház utca,12-14,,POINT (47.50909 19.02532),Lövőház utca 12-14.,,,,,,,,,,,,,,,,,+36 1 336 0347,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,08:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,20:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 06:00-21:00; Su 08:00-20:00; PH off,2022-06-01 13:19:03.140745+00:00,,,47.5090009,19.025301,10,Príma,shop,"{'payment:mastercard_contactless': 'yes', 'payment:visa_electron': 'yes', 'payment:visa': 'yes', 'brand': 'Príma', 'payment:maestro': 'yes', 'shop': 'convenience', 'payment:mastercard': 'yes', 'payment:cash': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:contactless': 'yes'}",https://www.prima.hu,huprimacon,(príma abc|prima abc|príma|prima),,True,False,2000.0,200.0,23.0,6580888143,OSM_object_type.node,2,0,2020-05-12 21:34:34.000000,"{'name': 'Bio Egészség Biobolt Fény utcai Piac', 'free_refill': 'yes', 'free_refill_note': 'Víztisztító kancsóval szűrt víz.', 'shop': 'supermarket', 'organic': 'only', 'phone': '+36 1 255 0555', 'website': 'https://multi-vitamin.hu/', 'level': '1'}",,10.00973242,False
1988,1926,10,Príma Élelmiszer Vihar u. 17.,50,1035,Budapest,Vihar utca,17,,POINT (47.54632 19.03825),Vihar u 17.,,,,,,,,,,,,,,,,,+36 1 439 0932,vihar@jegcsillag.hu,,,,,,,,,,,,,,,,,,,06:30:00,06:30:00,06:30:00,06:30:00,06:30:00,07:00:00,07:30:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,17:00:00,14:00:00,,,,,,,,,,,,,,,,,False,Mo-Fr 06:30-20:00; Sa 07:00-17:00; Su 07:30-14:00; PH off,2022-06-01 13:19:03.140745+00:00,,,47.5462506,19.038454262122745,10,Príma,shop,"{'payment:mastercard_contactless': 'yes', 'payment:visa_electron': 'yes', 'payment:visa': 'yes', 'brand': 'Príma', 'payment:maestro': 'yes', 'shop': 'convenience', 'payment:mastercard': 'yes', 'payment:cash': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:contactless': 'yes'}",https://www.prima.hu,huprimacon,(príma abc|prima abc|príma|prima),,True,False,2000.0,200.0,23.0,183987431,OSM_object_type.way,3,0,2021-09-25 15:46:12.000000,"{'name': 'CBA', 'contact:website': 'http://www.cbaprima.hu', 'brand': 'CBA', 'branch': 'Príma', 'shop': 'convenience', 'brand:wikidata': 'Q779845', 'brand:wikipedia': 'en:CBA (food retail)', 'building': 'yes', 'website': 'http://www.cbaprima.hu'}","[1944245372, 1944245365, 1944245370, 1944245368, 1944245372]",0.0,False
1989,3147,10,Buda Gourmet Príma,51,1036,Budapest,Bécsi út,38-44,,POINT (47.52853 19.03771),Bécsi út 38-44.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,17:00:00,17:00:00,,,,,,,,,,,,,,,,,False,Mo-Fr 07:00-20:00; Sa-Su 07:00-17:00; PH off,2022-06-01 13:19:03.140745+00:00,,,47.52853,19.03771,10,Príma,shop,"{'payment:mastercard_contactless': 'yes', 'payment:visa_electron': 'yes', 'payment:visa': 'yes', 'brand': 'Príma', 'payment:maestro': 'yes', 'shop': 'convenience', 'payment:mastercard': 'yes', 'payment:cash': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:contactless': 'yes'}",https://www.prima.hu,huprimacon,(príma abc|prima abc|príma|prima),,True,False,2000.0,200.0,23.0,,,,,2022-06-08 15:28:46.243493,,,,True
1990,1928,10,Príma Élelmiszer Hatvany L.u.10.,54,1039,Budapest,Hatvany Lajos utca,10,,POINT (47.59916 19.0641),Hatvany Lajos u 10,,,,,,,,,,,,,,,,,+36 1 250 2843,hatvany@jegcsillag.hu,,,,,,,,,,,,,,,,,,,06:30:00,06:30:00,06:30:00,06:30:00,06:30:00,07:00:00,,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,14:00:00,,,,,,,,,,,,,,,,,,False,Mo-Fr 06:30-20:00; Sa 07:00-14:00; PH off,2022-06-01 13:19:03.140745+00:00,,,47.599336,19.06434267295302,10,Príma,shop,"{'payment:mastercard_contactless': 'yes', 'payment:visa_electron': 'yes', 'payment:visa': 'yes', 'brand': 'Príma', 'payment:maestro': 'yes', 'shop': 'convenience', 'payment:mastercard': 'yes', 'payment:cash': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:contactless': 'yes'}",https://www.prima.hu,huprimacon,(príma abc|prima abc|príma|prima),,True,False,2000.0,200.0,23.0,47078866,OSM_object_type.way,9,0,2020-05-12 21:34:36.000000,"{'name': 'CBA Kiki ABC', 'wheelchair': 'yes', 'addr:street': 'Hatvany Lajos utca', 'shop': 'convenience', 'addr:housenumber': '10', 'addr:city': 'Budapest', 'addr:postcode': '1039', 'building': 'commercial', 'addr:country': 'HU', 'contact:phone': '+36 1 250 2843', 'opening_hours': 'Mo-Fr 06:00-20:00; Sa 07:00-14:00; 08:00-13:00'}","[600417873, 5594634344, 5594634343, 2883224401, 2883224301, 600418053, 2883224601, 2883224302, 600417982, 3417447095, 600418050, 600418056, 600418081, 4490455589, 600417873]",0.75903142,False
1991,2335,10,Príma Munkásotthon,56,1042,Budapest,Munkásotthon utca,26,,POINT (47.55963 19.08996),Munkásotthon utca 26.,,,,,,,,,,,,,,,,,+36 1 231 0215,cba-ujpest@lazarteam.hu,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,08:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,19:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 06:00-21:00; Su 08:00-19:00; PH off,2022-06-01 13:19:03.140745+00:00,,,47.5599507,19.09006913880844,10,Príma,shop,"{'payment:mastercard_contactless': 'yes', 'payment:visa_electron': 'yes', 'payment:visa': 'yes', 'brand': 'Príma', 'payment:maestro': 'yes', 'shop': 'convenience', 'payment:mastercard': 'yes', 'payment:cash': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:contactless': 'yes'}",https://www.prima.hu,huprimacon,(príma abc|prima abc|príma|prima),,True,False,2000.0,200.0,23.0,120259292,OSM_object_type.way,16,0,2021-10-01 19:36:02.000000,"{'name': 'CBA Príma', 'wheelchair': 'yes', 'addr:street': 'Munkásotthon utca', 'shop': 'supermarket', 'addr:housenumber': '26', 'addr:city': 'Budapest', 'addr:postcode': '1042', 'building': 'retail', 'phone': '+36 1 231 0216', 'website': 'https://www.cba.hu/uzletek', 'opening_hours': 'Mo-Sa 06:00-22:00; Su 08:00-19:00'}","[1348878460, 1348878496, 1348878483, 1348895290, 1348878460]",0,False
1992,1902,10,Príma Élelmiszer Berda József u. 48.,57,1043,Budapest,Berda József utca,48,,POINT (47.55738 19.08835),Berda József u 48.,,,,,,,,,,,,,,,,,+36 1 399 0559,berda@jegcsillag.hu,,,,,,,,,,,,,,,,,,,06:30:00,06:30:00,06:30:00,06:30:00,06:30:00,07:00:00,07:30:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,16:00:00,14:00:00,,,,,,,,,,,,,,,,,False,Mo-Fr 06:30-20:00; Sa 07:00-16:00; Su 07:30-14:00; PH off,2022-06-01 13:19:03.140745+00:00,,,47.5572806,19.0876454,10,Príma,shop,"{'payment:mastercard_contactless': 'yes', 'payment:visa_electron': 'yes', 'payment:visa': 'yes', 'brand': 'Príma', 'payment:maestro': 'yes', 'shop': 'convenience', 'payment:mastercard': 'yes', 'payment:cash': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:contactless': 'yes'}",https://www.prima.hu,huprimacon,(príma abc|prima abc|príma|prima),,True,False,2000.0,200.0,23.0,2363728649,OSM_object_type.node,12,0,2022-06-03 08:14:51.000000,"{'wheelchair': 'yes', 'addr:street': 'Berda József utca', 'shop': 'supermarket', 'note': 'nyitvatartás valószinű rossz, de ez az adat van a websiteon.', 'addr:postcode': '1043', 'addr:city': 'Budapest', 'opening_hours': 'Mo-Fr 06:30-20:00; Sa 07:00-16:00; Su 07:30-14:00', 'name': 'CBA Príma', 'operator': 'CBA', 'website': 'http://cba.hu/uzletek', 'source': 'http://cba.hu/uzletek', 'addr:housenumber': '48', 'phone': '+36 1 369 4020'}",,0,False
1993,2388,10,Príma József Attila,63,1051,Budapest,József Attila utca,16,,POINT (47.49907 19.05167),József Attila utca 16.,,,,,,,,,,,,,,,,,+36 1 235 0830,cba-jozsefattila@lazarteam.hu,,,,,,,,,,,,,,,,,,,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,08:00:00,11:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,19:00:00,,,,,,,,,,,,,,,,,False,Mo-Fr 07:00-21:00; Sa 08:00-21:00; Su 11:00-19:00; PH off,2022-06-01 13:19:03.140745+00:00,,,47.4990853,19.0515738,10,Príma,shop,"{'payment:mastercard_contactless': 'yes', 'payment:visa_electron': 'yes', 'payment:visa': 'yes', 'brand': 'Príma', 'payment:maestro': 'yes', 'shop': 'convenience', 'payment:mastercard': 'yes', 'payment:cash': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:contactless': 'yes'}",https://www.prima.hu,huprimacon,(príma abc|prima abc|príma|prima),,True,False,2000.0,200.0,23.0,264122016,OSM_object_type.node,5,0,2020-11-30 16:21:40.000000,"{'name:fa': 'پریما', 'name': 'Príma', 'wheelchair': 'no', 'created_by': 'JOSM', 'shop': 'supermarket'}",,7.42444278,False
1994,1959,10,Pilvax Príma Élelmiszerüzlet,64,1082,Budapest,Városház utca,14,,POINT (47.48622 19.07469),Városház utca 14,,,,,,,,,,,,,,,,,+36 1 337 8139,pilvax.cba@gmail.com,,,,,,,,,,,,,,,,,,,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,15:00:00,,,,,,,,,,,,,,,,,,False,Mo-Fr 07:00-20:00; Sa 07:00-15:00; PH off,2022-06-01 13:19:03.140745+00:00,,,47.48622,19.07469,10,Príma,shop,"{'payment:mastercard_contactless': 'yes', 'payment:visa_electron': 'yes', 'payment:visa': 'yes', 'brand': 'Príma', 'payment:maestro': 'yes', 'shop': 'convenience', 'payment:mastercard': 'yes', 'payment:cash': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:contactless': 'yes'}",https://www.prima.hu,huprimacon,(príma abc|prima abc|príma|prima),,True,False,2000.0,200.0,23.0,,,,,2022-06-08 15:28:46.243493,,,,True
1995,2363,10,Príma Anker,69,1061,Budapest,Anker köz,1-3,,POINT (47.49806 19.0555),Anker köz 1-3,,,,,,,,,,,,,,,,,+36 1 235 0703,cba-anker@lazarteam.hu,,,,,,,,,,,,,,,,,,,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,08:00:00,20:30:00,20:30:00,20:30:00,20:30:00,21:00:00,21:00:00,17:00:00,,,,,,,,,,,,,,,,,False,Mo-Th 07:00-20:30; Fr-Sa 07:00-21:00; Su 08:00-17:00; PH off,2022-06-01 13:19:03.140745+00:00,,,47.4977371,19.0554368,10,Príma,shop,"{'payment:mastercard_contactless': 'yes', 'payment:visa_electron': 'yes', 'payment:visa': 'yes', 'brand': 'Príma', 'payment:maestro': 'yes', 'shop': 'convenience', 'payment:mastercard': 'yes', 'payment:cash': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:contactless': 'yes'}",https://www.prima.hu,huprimacon,(príma abc|prima abc|príma|prima),,True,False,2000.0,200.0,23.0,856400311,OSM_object_type.node,9,0,2020-11-30 16:21:37.000000,"{'name:fa': 'پریما', 'name': 'Príma', 'wheelchair': 'limited', 'shop': 'supermarket', 'opening_hours': '06:00-22:00'}",,36.21745378,False
